item_id,year,month,seq,type,hs4,weight,quantity,value
ZXERAXWP,2025,3,2.0,1,4802,3376.0,0.0,8977.0
LSOIUSXD,2025,3,2.0,1,5111,210.0,712.0,16750.0
XUOIQPFL,2025,3,2.0,1,5205,454186.0,0.0,1400079.0
WBLJNPZQ,2025,3,2.0,1,5309,330.0,1572.0,22543.0
OXKURKXR,2025,3,2.0,1,5402,6651.0,0.0,49581.0
WHPUAOID,2025,3,2.0,1,5512,431.0,431.0,13797.0
AXULOHBQ,2025,3,2.0,1,5515,426.0,1256.0,2772.0
DBWLZWNK,2025,3,2.0,1,5602,12325.0,0.0,92164.0
NZKBIBNU,2025,3,2.0,1,5609,10394.0,0.0,133532.0
OKMBFVKS,2025,3,2.0,1,5705,474202.0,232384.0,768736.0
HCDTGMST,2025,3,2.0,1,6006,905.0,0.0,6964.0
VUAFAIYJ,2025,3,2.0,1,6101,346.0,609.0,42234.0
CCLHWFWF,2025,3,2.0,1,6211,609135.0,1931130.0,18038272.0
TGOELCAG,2025,3,2.0,1,7207,0.0,0.0,0.0
SDWAYPIK,2025,3,2.0,1,7207,2680230.0,0.0,1245330.0
FDXPMYGF,2025,3,2.0,1,7907,186.0,0.0,8386.0
UIFPPCLR,2025,3,2.0,1,8102,0.0,0.0,0.0
KEUWZRKO,2025,3,2.0,1,8102,1007.0,0.0,60075.0
FQCLOEXA,2025,3,2.0,1,8102,7147.0,0.0,798522.0
APQGTRMF,2025,3,2.0,1,8105,412.0,0.0,1317.0
ZCELVYQU,2025,3,2.0,1,8461,30007.0,3.0,1177260.0
KAGJCHMR,2025,3,2.0,1,8467,13.0,32.0,2840.0
KJNSOAHR,2025,3,2.0,1,8479,82333.0,0.0,2431585.0
KFQSHBNH,2025,3,2.0,1,8501,18790.0,215.0,620686.0
RJCAXSGH,2025,3,2.0,1,8501,173274.0,215.0,2045775.0
QKXNTIIB,2025,3,2.0,1,8501,91385.0,30.0,1731771.0
UQYUIVVR,2025,3,2.0,1,8501,23417.0,39.0,291864.0
GKQIJYDH,2025,3,2.0,1,8501,390849.0,25.0,10732458.0
VBYCLTYZ,2025,3,2.0,1,8505,7516.0,0.0,242471.0
GYHKIVQT,2025,3,2.0,1,8505,234252.0,0.0,9230673.0
ROACSLMG,2025,3,2.0,1,8505,176807.0,0.0,801461.0
VMAQSTJE,2025,3,2.0,1,8527,469.0,507.0,10972.0
XIFHSOWQ,2025,3,2.0,1,8708,167.0,0.0,6317.0
FITUEHWN,2025,3,2.0,1,8714,406.0,989.0,12677.0
UGEQLMXM,2025,3,2.0,1,8714,178.0,0.0,4202.0
BUZIIBYG,2025,3,2.0,1,9403,2816505.0,0.0,7301049.0
DEWLVASR,2025,3,3.0,1,3038,39866.0,0.0,133551.0
JSLXRQOK,2025,3,3.0,1,5119,0.0,0.0,0.0
JBVHSUWY,2025,3,3.0,1,1210,2460.0,0.0,44307.0
ELQGMQWE,2025,3,3.0,1,2002,45441.0,0.0,63160.0
AHMDUILJ,2025,3,3.0,1,2102,548.0,0.0,9205.0
XIPPENFQ,2025,3,3.0,1,2501,23043.0,0.0,29551.0
FTSVTTSR,2025,3,3.0,1,2529,48000.0,0.0,28400.0
XMKRPGLB,2025,3,3.0,1,2529,3591400.0,0.0,1547463.0
FWUCPMMW,2025,3,3.0,1,2701,0.0,0.0,0.0
QSDCUCLB,2025,3,3.0,1,2710,0.0,1.0,2.0
RCBZUSIM,2025,3,3.0,1,2805,0.0,0.0,210.0
ZKENOUDA,2025,3,3.0,1,2805,423.0,0.0,80558.0
WQMVCOEM,2025,3,3.0,1,2805,0.0,0.0,0.0
BSRMSVTC,2025,3,3.0,1,2805,748.0,0.0,292337.0
DDEXPPXU,2025,3,3.0,1,2807,200.0,0.0,319.0
LLHREMKS,2025,3,3.0,1,2807,492.0,0.0,5623.0
YSYHGLQK,2025,3,3.0,1,2807,2.0,0.0,176.0
DNMPSKTB,2025,3,3.0,1,2811,1179330.0,0.0,2161429.0
WPQXWHYO,2025,3,3.0,1,2811,2223589.0,0.0,3934821.0
VWMBASNE,2025,3,3.0,1,2811,5217.0,0.0,25125.0
RJGPVEXX,2025,3,3.0,1,2811,42602.0,0.0,304120.0
ATLDMDBO,2025,3,3.0,1,2814,43248569.0,0.0,15957387.0
SAHWCZNH,2025,3,3.0,1,2825,20001.0,0.0,519764.0
LUENUFGA,2025,3,3.0,1,2833,535604.0,0.0,1623574.0
HXYSSRXE,2025,3,3.0,1,2836,3709960.0,0.0,1020594.0
QRKRBYJL,2025,3,3.0,1,2841,22333.0,0.0,642515.0
FRHNWLNI,2025,3,3.0,1,2846,4308.0,0.0,91451.0
MBSBZBXA,2025,3,3.0,1,2846,1775.0,0.0,887687.0
BJALXPFS,2025,3,3.0,1,2847,13677.0,0.0,67938.0
RAWUKQMJ,2025,3,3.0,1,2916,61050.0,0.0,1233151.0
ZGJXVMNI,2025,3,3.0,1,3006,1458.0,0.0,1391944.0
LRVGFDFM,2025,3,3.0,1,3102,25570067.0,0.0,11605951.0
BTMOEMEP,2025,3,3.0,1,3102,14834424.0,0.0,7015047.0
UXSPKBJR,2025,3,3.0,1,3206,196.0,0.0,66990.0
BEZYMBBT,2025,3,3.0,1,3207,1440.0,0.0,1600358.0
SAAYMURU,2025,3,3.0,1,3215,6.0,0.0,263.0
QJQJSWFU,2025,3,3.0,1,3307,1270.0,0.0,14443.0
EVBVXETX,2025,3,3.0,1,3404,333614.0,0.0,1416096.0
DUCMGGNW,2025,3,3.0,1,3806,204832.0,0.0,472129.0
XIIEJNEE,2025,3,3.0,1,3815,25.0,0.0,37.0
OJIFIHMZ,2025,3,3.0,1,3815,23286.0,0.0,3026023.0
STZDBITS,2025,3,3.0,1,3815,1391714.0,0.0,12583341.0
PYZMVUWD,2025,3,3.0,1,3824,4801.0,0.0,26701.0
IGDVVKUD,2025,3,3.0,1,3824,2.0,0.0,240.0
SNHYOVBM,2025,3,3.0,1,3824,73792.0,0.0,1141184.0
LPHPPJUG,2025,3,3.0,1,3824,552522.0,0.0,322876.0
FCYBOAXC,2025,3,3.0,1,3824,10781001.0,0.0,38261207.0
JPBRUTWP,2025,3,3.0,1,3904,253568.0,0.0,2306294.0
LTOYKIML,2025,3,3.0,1,3909,49598.0,0.0,119508.0
QVLMOEYE,2025,3,3.0,1,4202,2294.0,3172.0,289954.0
MIRCVAMV,2025,3,3.0,1,4408,0.0,0.0,0.0
JERHKLYW,2025,3,3.0,1,4601,923.0,0.0,23191.0
ZXERAXWP,2025,3,3.0,1,4802,124.0,0.0,1196.0
LSOIUSXD,2025,3,3.0,1,5111,426.0,1597.0,25080.0
XUOIQPFL,2025,3,3.0,1,5205,251433.0,0.0,767903.0
WBLJNPZQ,2025,3,3.0,1,5309,1794.0,5353.0,42027.0
OXKURKXR,2025,3,3.0,1,5402,1754.0,0.0,16821.0
WHPUAOID,2025,3,3.0,1,5512,0.0,0.0,0.0
AXULOHBQ,2025,3,3.0,1,5515,419.0,1371.0,49555.0
DBWLZWNK,2025,3,3.0,1,5602,956.0,0.0,41856.0
NZKBIBNU,2025,3,3.0,1,5609,4547.0,0.0,88989.0
OKMBFVKS,2025,3,3.0,1,5705,285763.0,162240.0,513746.0
HCDTGMST,2025,3,3.0,1,6006,8110.0,0.0,43086.0
VUAFAIYJ,2025,3,3.0,1,6101,188.0,453.0,36926.0
CCLHWFWF,2025,3,3.0,1,6211,384471.0,1111087.0,11078664.0
TGOELCAG,2025,3,3.0,1,7207,279400.0,0.0,236773.0
SDWAYPIK,2025,3,3.0,1,7207,654580.0,0.0,346819.0
FDXPMYGF,2025,3,3.0,1,7907,11.0,0.0,640.0
UIFPPCLR,2025,3,3.0,1,8102,184.0,0.0,21506.0
KEUWZRKO,2025,3,3.0,1,8102,4000.0,0.0,232376.0
FQCLOEXA,2025,3,3.0,1,8102,1076.0,0.0,194048.0
APQGTRMF,2025,3,3.0,1,8105,0.0,0.0,0.0
ZCELVYQU,2025,3,3.0,1,8461,20.0,1.0,40.0
KAGJCHMR,2025,3,3.0,1,8467,16.0,22.0,1266.0
KJNSOAHR,2025,3,3.0,1,8479,328826.0,0.0,4579423.0
KFQSHBNH,2025,3,3.0,1,8501,58269.0,512.0,1368616.0
RJCAXSGH,2025,3,3.0,1,8501,166723.0,228.0,1880689.0
QKXNTIIB,2025,3,3.0,1,8501,9745.0,11.0,70926.0
UQYUIVVR,2025,3,3.0,1,8501,31231.0,6.0,314994.0
GKQIJYDH,2025,3,3.0,1,8501,1422746.0,80.0,18444165.0
VBYCLTYZ,2025,3,3.0,1,8505,3238.0,0.0,128729.0
GYHKIVQT,2025,3,3.0,1,8505,193979.0,0.0,8428896.0
ROACSLMG,2025,3,3.0,1,8505,181123.0,0.0,601017.0
VMAQSTJE,2025,3,3.0,1,8527,7.0,7.0,936.0
XIFHSOWQ,2025,3,3.0,1,8708,184.0,0.0,9968.0
FITUEHWN,2025,3,3.0,1,8714,6864.0,8810.0,99002.0
UGEQLMXM,2025,3,3.0,1,8714,1046.0,0.0,40807.0
BLANHGYY,2025,3,3.0,1,9022,15.0,1.0,4000.0
BUZIIBYG,2025,3,3.0,1,9403,2620882.0,0.0,6487648.0
JBVHSUWY,2025,4,1.0,1,1210,11527.0,0.0,160696.0
ELQGMQWE,2025,4,1.0,1,2002,33305.0,0.0,46182.0
AHMDUILJ,2025,4,1.0,1,2102,1713.0,0.0,12338.0
XIPPENFQ,2025,4,1.0,1,2501,132500.0,0.0,31071.0
FTSVTTSR,2025,4,1.0,1,2529,181216.0,0.0,126955.0
XMKRPGLB,2025,4,1.0,1,2529,593700.0,0.0,209719.0
FWUCPMMW,2025,4,1.0,1,2701,5.0,0.0,5.0
RCBZUSIM,2025,4,1.0,1,2805,0.0,0.0,1920.0
ZKENOUDA,2025,4,1.0,1,2805,1030.0,0.0,334542.0
WQMVCOEM,2025,4,1.0,1,2805,27.0,0.0,49996.0
BSRMSVTC,2025,4,1.0,1,2805,1.0,0.0,194.0
LLHREMKS,2025,4,1.0,1,2807,4579.0,0.0,28630.0
DNMPSKTB,2025,4,1.0,1,2811,1068224.0,0.0,1974812.0
WPQXWHYO,2025,4,1.0,1,2811,2496327.0,0.0,4134738.0
VWMBASNE,2025,4,1.0,1,2811,5756.0,0.0,59023.0
RJGPVEXX,2025,4,1.0,1,2811,26114.0,0.0,204323.0
ATLDMDBO,2025,4,1.0,1,2814,60687775.0,0.0,21498380.0
SAHWCZNH,2025,4,1.0,1,2825,42241.0,0.0,1135491.0
LUENUFGA,2025,4,1.0,1,2833,207061.0,0.0,817957.0
HXYSSRXE,2025,4,1.0,1,2836,9429261.0,0.0,2295243.0
QRKRBYJL,2025,4,1.0,1,2841,59417.0,0.0,1788263.0
FRHNWLNI,2025,4,1.0,1,2846,41700.0,0.0,889566.0
MBSBZBXA,2025,4,1.0,1,2846,112057.0,0.0,941145.0
BJALXPFS,2025,4,1.0,1,2847,8263.0,0.0,41009.0
RAWUKQMJ,2025,4,1.0,1,2916,63561.0,0.0,1168810.0
ZGJXVMNI,2025,4,1.0,1,3006,1694.0,0.0,1541756.0
LRVGFDFM,2025,4,1.0,1,3102,20898075.0,0.0,9865112.0
BTMOEMEP,2025,4,1.0,1,3102,11725885.0,0.0,5280206.0
UXSPKBJR,2025,4,1.0,1,3206,29.0,0.0,11683.0
BEZYMBBT,2025,4,1.0,1,3207,1059.0,0.0,1047996.0
SAAYMURU,2025,4,1.0,1,3215,1066.0,0.0,8011.0
QJQJSWFU,2025,4,1.0,1,3307,23801.0,0.0,110679.0
EVBVXETX,2025,4,1.0,1,3404,531788.0,0.0,1594448.0
DUCMGGNW,2025,4,1.0,1,3806,346120.0,0.0,666635.0
NAQIHUKZ,2025,4,1.0,1,3813,4.0,0.0,4695.0
OJIFIHMZ,2025,4,1.0,1,3815,1078.0,0.0,377788.0
STZDBITS,2025,4,1.0,1,3815,932460.0,0.0,7758663.0
IGDVVKUD,2025,4,1.0,1,3824,100.0,0.0,3869.0
LPHPPJUG,2025,4,1.0,1,3824,394683.0,0.0,268973.0
FCYBOAXC,2025,4,1.0,1,3824,13323049.0,0.0,43873529.0
JPBRUTWP,2025,4,1.0,1,3904,288233.0,0.0,1606237.0
LTOYKIML,2025,4,1.0,1,3909,21053.0,0.0,35621.0
QVLMOEYE,2025,4,1.0,1,4202,2523.0,7046.0,315166.0
JERHKLYW,2025,4,1.0,1,4601,71.0,0.0,1143.0
ZXERAXWP,2025,4,1.0,1,4802,738.0,0.0,3531.0
LSOIUSXD,2025,4,1.0,1,5111,992.0,3856.0,88158.0
XUOIQPFL,2025,4,1.0,1,5205,518709.0,0.0,1591904.0
WBLJNPZQ,2025,4,1.0,1,5309,2167.0,8254.0,36199.0
OXKURKXR,2025,4,1.0,1,5402,1305.0,0.0,18107.0
WHPUAOID,2025,4,1.0,1,5512,2280.0,3787.0,54219.0
AXULOHBQ,2025,4,1.0,1,5515,7107.0,21644.0,55994.0
DBWLZWNK,2025,4,1.0,1,5602,35489.0,0.0,332053.0
NZKBIBNU,2025,4,1.0,1,5609,32284.0,0.0,122047.0
OKMBFVKS,2025,4,1.0,1,5705,404194.0,187157.0,693662.0
HCDTGMST,2025,4,1.0,1,6006,2989.0,0.0,23599.0
VUAFAIYJ,2025,4,1.0,1,6101,83.0,161.0,15115.0
CCLHWFWF,2025,4,1.0,1,6211,409154.0,1259510.0,10318321.0
OGAFEHLU,2025,4,1.0,1,7202,500.0,0.0,19781.0
SDWAYPIK,2025,4,1.0,1,7207,4718840.0,0.0,2167307.0
FDXPMYGF,2025,4,1.0,1,7907,6.0,0.0,315.0
UIFPPCLR,2025,4,1.0,1,8102,1.0,0.0,290.0
FQCLOEXA,2025,4,1.0,1,8102,4757.0,0.0,606944.0
APQGTRMF,2025,4,1.0,1,8105,195.0,0.0,833.0
ZCELVYQU,2025,4,1.0,1,8461,36070.0,2.0,1187539.0
KAGJCHMR,2025,4,1.0,1,8467,10.0,69.0,6444.0
KJNSOAHR,2025,4,1.0,1,8479,219026.0,0.0,5562954.0
KFQSHBNH,2025,4,1.0,1,8501,56582.0,357.0,1933603.0
RJCAXSGH,2025,4,1.0,1,8501,115959.0,139.0,1279792.0
QKXNTIIB,2025,4,1.0,1,8501,23945.0,7.0,281413.0
UQYUIVVR,2025,4,1.0,1,8501,81289.0,4.0,2789289.0
GKQIJYDH,2025,4,1.0,1,8501,164007.0,33.0,2609060.0
VBYCLTYZ,2025,4,1.0,1,8505,4595.0,0.0,146015.0
GYHKIVQT,2025,4,1.0,1,8505,232943.0,0.0,9126661.0
ROACSLMG,2025,4,1.0,1,8505,325544.0,0.0,1072247.0
VMAQSTJE,2025,4,1.0,1,8527,2950.0,441.0,31042.0
XIFHSOWQ,2025,4,1.0,1,8708,525.0,0.0,24998.0
FITUEHWN,2025,4,1.0,1,8714,1316.0,2384.0,17463.0
UGEQLMXM,2025,4,1.0,1,8714,1000.0,0.0,18376.0
BUZIIBYG,2025,4,1.0,1,9403,2647455.0,0.0,6889610.0
DEWLVASR,2025,4,2.0,1,3038,48309.0,0.0,216217.0
JSLXRQOK,2025,4,2.0,1,5119,0.0,0.0,2643.0
JBVHSUWY,2025,4,2.0,1,1210,1260.0,0.0,15990.0
ELQGMQWE,2025,4,2.0,1,2002,65265.0,0.0,243777.0
AHMDUILJ,2025,4,2.0,1,2102,30480.0,0.0,73238.0
XIPPENFQ,2025,4,2.0,1,2501,27361.0,0.0,39487.0
FTSVTTSR,2025,4,2.0,1,2529,48000.0,0.0,28399.0
XMKRPGLB,2025,4,2.0,1,2529,487000.0,0.0,162732.0
FWUCPMMW,2025,4,2.0,1,2701,0.0,0.0,0.0
RCBZUSIM,2025,4,2.0,1,2805,0.0,0.0,0.0
ZKENOUDA,2025,4,2.0,1,2805,0.0,0.0,0.0
WQMVCOEM,2025,4,2.0,1,2805,76.0,0.0,127746.0
BSRMSVTC,2025,4,2.0,1,2805,429.0,0.0,27722.0
DDEXPPXU,2025,4,2.0,1,2807,19900.0,0.0,13858.0
LLHREMKS,2025,4,2.0,1,2807,1308.0,0.0,14461.0
DNMPSKTB,2025,4,2.0,1,2811,558641.0,0.0,1599283.0
WPQXWHYO,2025,4,2.0,1,2811,1312647.0,0.0,2171972.0
VWMBASNE,2025,4,2.0,1,2811,6943.0,0.0,33479.0
RJGPVEXX,2025,4,2.0,1,2811,36219.0,0.0,276689.0
ATLDMDBO,2025,4,2.0,1,2814,30008950.0,0.0,10432731.0
SAHWCZNH,2025,4,2.0,1,2825,84154.0,0.0,1830116.0
LUENUFGA,2025,4,2.0,1,2833,100455.0,0.0,397112.0
HXYSSRXE,2025,4,2.0,1,2836,4576016.0,0.0,1076253.0
QRKRBYJL,2025,4,2.0,1,2841,37035.0,0.0,1520865.0
FRHNWLNI,2025,4,2.0,1,2846,2177.0,0.0,279849.0
MBSBZBXA,2025,4,2.0,1,2846,20823.0,0.0,400565.0
BJALXPFS,2025,4,2.0,1,2847,25722.0,0.0,159925.0
RAWUKQMJ,2025,4,2.0,1,2916,75746.0,0.0,1059500.0
ZGJXVMNI,2025,4,2.0,1,3006,907.0,0.0,932884.0
LRVGFDFM,2025,4,2.0,1,3102,6698649.0,0.0,2811878.0
BTMOEMEP,2025,4,2.0,1,3102,2270011.0,0.0,1067365.0
UXSPKBJR,2025,4,2.0,1,3206,73.0,0.0,40413.0
BEZYMBBT,2025,4,2.0,1,3207,1102.0,0.0,1165545.0
SAAYMURU,2025,4,2.0,1,3215,435.0,0.0,9358.0
QJQJSWFU,2025,4,2.0,1,3307,261.0,0.0,4351.0
EVBVXETX,2025,4,2.0,1,3404,388664.0,0.0,1007547.0
DUCMGGNW,2025,4,2.0,1,3806,215217.0,0.0,503517.0
NAQIHUKZ,2025,4,2.0,1,3813,0.0,0.0,0.0
XIIEJNEE,2025,4,2.0,1,3815,50.0,0.0,80.0
OJIFIHMZ,2025,4,2.0,1,3815,29424.0,0.0,2069547.0
STZDBITS,2025,4,2.0,1,3815,818678.0,0.0,4385164.0
IGDVVKUD,2025,4,2.0,1,3824,2800.0,0.0,15721.0
SNHYOVBM,2025,4,2.0,1,3824,17.0,0.0,150.0
LPHPPJUG,2025,4,2.0,1,3824,777423.0,0.0,529767.0
FCYBOAXC,2025,4,2.0,1,3824,9200864.0,0.0,31187542.0
JPBRUTWP,2025,4,2.0,1,3904,190823.0,0.0,1747625.0
LTOYKIML,2025,4,2.0,1,3909,30641.0,0.0,120661.0
QVLMOEYE,2025,4,2.0,1,4202,2422.0,4522.0,377756.0
JERHKLYW,2025,4,2.0,1,4601,76.0,0.0,4272.0
ZXERAXWP,2025,4,2.0,1,4802,15.0,0.0,605.0
LSOIUSXD,2025,4,2.0,1,5111,173.0,467.0,14998.0
XUOIQPFL,2025,4,2.0,1,5205,331780.0,0.0,958212.0
WBLJNPZQ,2025,4,2.0,1,5309,1143.0,2931.0,32560.0
OXKURKXR,2025,4,2.0,1,5402,1926.0,0.0,69672.0
WHPUAOID,2025,4,2.0,1,5512,0.0,0.0,0.0
AXULOHBQ,2025,4,2.0,1,5515,126.0,553.0,704.0
DBWLZWNK,2025,4,2.0,1,5602,11597.0,0.0,148813.0
NZKBIBNU,2025,4,2.0,1,5609,5908.0,0.0,67372.0
OKMBFVKS,2025,4,2.0,1,5705,222330.0,126355.0,358811.0
HCDTGMST,2025,4,2.0,1,6006,4066.0,0.0,31501.0
VUAFAIYJ,2025,4,2.0,1,6101,74.0,95.0,14113.0
CCLHWFWF,2025,4,2.0,1,6211,250461.0,833445.0,5739813.0
OGAFEHLU,2025,4,2.0,1,7202,0.0,0.0,0.0
SDWAYPIK,2025,4,2.0,1,7207,748204.0,0.0,405282.0
FDXPMYGF,2025,4,2.0,1,7907,6.0,0.0,369.0
UIFPPCLR,2025,4,2.0,1,8102,20.0,0.0,2825.0
KEUWZRKO,2025,4,2.0,1,8102,1185.0,0.0,73502.0
FQCLOEXA,2025,4,2.0,1,8102,2255.0,0.0,239421.0
APQGTRMF,2025,4,2.0,1,8105,104.0,0.0,1112.0
ZCELVYQU,2025,4,2.0,1,8461,0.0,0.0,0.0
KAGJCHMR,2025,4,2.0,1,8467,10.0,5.0,3634.0
KJNSOAHR,2025,4,2.0,1,8479,85333.0,0.0,4208061.0
KFQSHBNH,2025,4,2.0,1,8501,99162.0,880.0,3626791.0
RJCAXSGH,2025,4,2.0,1,8501,162463.0,274.0,1858505.0
QKXNTIIB,2025,4,2.0,1,8501,26550.0,6.0,416867.0
UQYUIVVR,2025,4,2.0,1,8501,35529.0,8.0,752975.0
GKQIJYDH,2025,4,2.0,1,8501,4111720.0,100.0,41757759.0
VBYCLTYZ,2025,4,2.0,1,8505,725.0,0.0,20458.0
GYHKIVQT,2025,4,2.0,1,8505,107910.0,0.0,3185217.0
ROACSLMG,2025,4,2.0,1,8505,160125.0,0.0,528927.0
VMAQSTJE,2025,4,2.0,1,8527,350.0,61.0,4011.0
XIFHSOWQ,2025,4,2.0,1,8708,98.0,0.0,5465.0
FITUEHWN,2025,4,2.0,1,8714,153.0,620.0,7810.0
UGEQLMXM,2025,4,2.0,1,8714,995.0,0.0,30159.0
BUZIIBYG,2025,4,2.0,1,9403,1767568.0,0.0,5891423.0
DEWLVASR,2025,4,3.0,1,3038,4312.0,0.0,13681.0
JSLXRQOK,2025,4,3.0,1,5119,0.0,0.0,23680.0
JBVHSUWY,2025,4,3.0,1,1210,10000.0,0.0,58248.0
ELQGMQWE,2025,4,3.0,1,2002,91283.0,0.0,181392.0
AHMDUILJ,2025,4,3.0,1,2102,12720.0,0.0,29933.0
XIPPENFQ,2025,4,3.0,1,2501,164091.0,0.0,76591.0
FTSVTTSR,2025,4,3.0,1,2529,120000.0,0.0,80350.0
XMKRPGLB,2025,4,3.0,1,2529,585715.0,0.0,261332.0
FWUCPMMW,2025,4,3.0,1,2701,0.0,0.0,0.0
RCBZUSIM,2025,4,3.0,1,2805,1.0,0.0,3826.0
ZKENOUDA,2025,4,3.0,1,2805,532.0,0.0,109416.0
WQMVCOEM,2025,4,3.0,1,2805,0.0,0.0,0.0
DJBLNPNC,2025,4,3.0,1,2805,1.0,0.0,1741.0
BSRMSVTC,2025,4,3.0,1,2805,926.0,0.0,387631.0
DDEXPPXU,2025,4,3.0,1,2807,600.0,0.0,769.0
LLHREMKS,2025,4,3.0,1,2807,1818.0,0.0,23782.0
DNMPSKTB,2025,4,3.0,1,2811,1552970.0,0.0,2914637.0
WPQXWHYO,2025,4,3.0,1,2811,3123451.0,0.0,5569837.0
VWMBASNE,2025,4,3.0,1,2811,20294.0,0.0,156331.0
RJGPVEXX,2025,4,3.0,1,2811,48433.0,0.0,288500.0
ATLDMDBO,2025,4,3.0,1,2814,28678719.0,0.0,10519328.0
SAHWCZNH,2025,4,3.0,1,2825,7109.0,0.0,300534.0
LUENUFGA,2025,4,3.0,1,2833,208095.0,0.0,727509.0
HXYSSRXE,2025,4,3.0,1,2836,10561605.0,0.0,2413941.0
QRKRBYJL,2025,4,3.0,1,2841,32768.0,0.0,1037645.0
FRHNWLNI,2025,4,3.0,1,2846,5596.0,0.0,407278.0
MBSBZBXA,2025,4,3.0,1,2846,8867.0,0.0,2377276.0
BJALXPFS,2025,4,3.0,1,2847,32778.0,0.0,81272.0
RAWUKQMJ,2025,4,3.0,1,2916,126142.0,0.0,2092455.0
ZGJXVMNI,2025,4,3.0,1,3006,1474.0,0.0,1090886.0
LRVGFDFM,2025,4,3.0,1,3102,911011.0,0.0,661573.0
BTMOEMEP,2025,4,3.0,1,3102,7521721.0,0.0,3505737.0
UXSPKBJR,2025,4,3.0,1,3206,82.0,0.0,335866.0
BEZYMBBT,2025,4,3.0,1,3207,2433.0,0.0,2469766.0
SAAYMURU,2025,4,3.0,1,3215,1159.0,0.0,15480.0
QJQJSWFU,2025,4,3.0,1,3307,9993.0,0.0,23855.0
EVBVXETX,2025,4,3.0,1,3404,377294.0,0.0,1331529.0
DUCMGGNW,2025,4,3.0,1,3806,533897.0,0.0,1184424.0
NAQIHUKZ,2025,4,3.0,1,3813,0.0,0.0,0.0
XIIEJNEE,2025,4,3.0,1,3815,0.0,0.0,0.0
OJIFIHMZ,2025,4,3.0,1,3815,1924.0,0.0,370844.0
STZDBITS,2025,4,3.0,1,3815,1387515.0,0.0,7257801.0
PYZMVUWD,2025,4,3.0,1,3824,3400.0,0.0,22535.0
IGDVVKUD,2025,4,3.0,1,3824,0.0,0.0,0.0
SNHYOVBM,2025,4,3.0,1,3824,17979.0,0.0,56579.0
LPHPPJUG,2025,4,3.0,1,3824,803332.0,0.0,611354.0
FCYBOAXC,2025,4,3.0,1,3824,12584934.0,0.0,47020751.0
JPBRUTWP,2025,4,3.0,1,3904,165559.0,0.0,1547278.0
LTOYKIML,2025,4,3.0,1,3909,40592.0,0.0,163877.0
QVLMOEYE,2025,4,3.0,1,4202,5120.0,9389.0,452165.0
JERHKLYW,2025,4,3.0,1,4601,36.0,0.0,1301.0
ZXERAXWP,2025,4,3.0,1,4802,3505.0,0.0,8346.0
AANGBULD,2025,4,3.0,1,4810,49050.0,0.0,38441.0
LSOIUSXD,2025,4,3.0,1,5111,718.0,2699.0,40197.0
XUOIQPFL,2025,4,3.0,1,5205,529791.0,0.0,1595283.0
WBLJNPZQ,2025,4,3.0,1,5309,1968.0,10550.0,47539.0
OXKURKXR,2025,4,3.0,1,5402,9553.0,0.0,48288.0
WHPUAOID,2025,4,3.0,1,5512,0.0,0.0,0.0
AXULOHBQ,2025,4,3.0,1,5515,2263.0,8929.0,26065.0
DBWLZWNK,2025,4,3.0,1,5602,22469.0,0.0,453829.0
NZKBIBNU,2025,4,3.0,1,5609,14060.0,0.0,141428.0
OKMBFVKS,2025,4,3.0,1,5705,489887.0,288777.0,838956.0
HCDTGMST,2025,4,3.0,1,6006,18891.0,0.0,161132.0
VUAFAIYJ,2025,4,3.0,1,6101,99.0,158.0,14907.0
CCLHWFWF,2025,4,3.0,1,6211,246967.0,759131.0,5855142.0
OGAFEHLU,2025,4,3.0,1,7202,0.0,0.0,0.0
TGOELCAG,2025,4,3.0,1,7207,353770.0,0.0,273637.0
SDWAYPIK,2025,4,3.0,1,7207,6203900.0,0.0,2866884.0
FDXPMYGF,2025,4,3.0,1,7907,4.0,0.0,241.0
UIFPPCLR,2025,4,3.0,1,8102,1080.0,0.0,38678.0
KEUWZRKO,2025,4,3.0,1,8102,5412.0,0.0,307263.0
FQCLOEXA,2025,4,3.0,1,8102,7420.0,0.0,870684.0
APQGTRMF,2025,4,3.0,1,8105,48.0,0.0,458.0
ZCELVYQU,2025,4,3.0,1,8461,0.0,0.0,0.0
KAGJCHMR,2025,4,3.0,1,8467,7.0,6.0,134.0
KJNSOAHR,2025,4,3.0,1,8479,64379.0,0.0,2233233.0
KFQSHBNH,2025,4,3.0,1,8501,106317.0,890.0,2845991.0
RJCAXSGH,2025,4,3.0,1,8501,167891.0,213.0,1438931.0
QKXNTIIB,2025,4,3.0,1,8501,58414.0,15.0,1067299.0
UQYUIVVR,2025,4,3.0,1,8501,9400.0,2.0,181366.0
GKQIJYDH,2025,4,3.0,1,8501,502292.0,50.0,11442792.0
VBYCLTYZ,2025,4,3.0,1,8505,1686.0,0.0,56168.0
GYHKIVQT,2025,4,3.0,1,8505,75765.0,0.0,2590129.0
ROACSLMG,2025,4,3.0,1,8505,174286.0,0.0,532632.0
VMAQSTJE,2025,4,3.0,1,8527,1030.0,1046.0,21727.0
XIFHSOWQ,2025,4,3.0,1,8708,107.0,0.0,8377.0
FITUEHWN,2025,4,3.0,1,8714,340.0,775.0,20288.0
UGEQLMXM,2025,4,3.0,1,8714,546.0,0.0,39843.0
BLANHGYY,2025,4,3.0,1,9022,15.0,1.0,5348.0
